time,Bx,By,Bz,F
18759.944444444445,20996.13,1721.57,43998.39,48781.75479453256
18759.94513888889,20995.74,1720.95,43998.44,48781.610156735296
18759.945833333335,20995.12,1720.22,43998.56,48781.42579646888
18759.946527777778,20994.68,1719.49,43998.63,48781.27382551013
18759.94722222222,20994.25,1718.7,43998.66,48781.08798036489
18759.947916666668,20993.91,1717.98,43998.81,48781.05158547322
18759.94861111111,20993.83,1717.17,43998.91,48781.07883253404
18759.949305555554,20993.51,1716.47,43999.03,48781.0247157837
18759.95,20993.09,1715.92,43999.05,48780.84265464261
18759.950694444444,20992.77,1715.58,43998.94,48780.59376568617
18759.95138888889,20992.21,1714.99,43999.02,48780.404183899496
18759.952083333334,20991.91,1714.82,43999.0,48780.25106618969
18759.952777777777,20991.87,1714.81,43998.88,48780.12526313765
18759.953472222223,20991.74,1714.68,43998.88,48780.06474969462
18759.954166666666,20991.48,1714.78,43998.77,48779.85716001739
18759.95486111111,20991.58,1714.44,43998.78,48779.897262073035
18759.955555555556,20991.67,1714.68,43998.69,48779.86324916666
18759.95625,20991.86,1714.69,43998.64,48779.90026543003
18759.956944444446,20991.69,1714.46,43998.61,48779.79196429399
18759.95763888889,20991.14,1714.79,43998.48,48779.449623320885
18759.958333333332,20990.68,1714.5,43998.49,48779.2505005202
18759.95902777778,20990.56,1714.31,43998.47,48779.17414461422
18759.959722222222,20990.32,1714.42,43998.43,48779.03865497659
18759.960416666665,20989.89,1714.41,43998.43,48778.85326988633
18759.96111111111,20989.26,1714.35,43998.42,48778.5710508877
18759.961805555555,20988.84,1714.11,43998.45,48778.40895355444
18759.9625,20988.44,1713.93,43998.48,48778.25757434249
18759.963194444445,20987.7,1713.85,43998.49,48777.9453789579
18759.963888888888,20986.95,1713.63,43998.53,48777.651032417496
18759.964583333334,20986.11,1713.41,43998.6,48777.345035581835
18759.965277777777,20985.49,1713.32,43998.59,48777.06610642546
18759.96597222222,20985.18,1713.43,43998.6,48776.945619393795
18759.966666666667,20985.19,1713.67,43998.6,48776.95835294571
18759.96736111111,20985.04,1713.89,43998.56,48776.86546722021
18759.968055555557,20984.84,1714.0,43998.49,48776.72014502103
18759.96875,20984.76,1714.23,43998.51,48776.71185074492
18759.969444444443,20984.98,1714.3,43998.55,48776.84504140156
18759.97013888889,20985.16,1713.99,43998.68,48777.02885260745
18759.970833333333,20984.98,1714.09,43998.66,48776.93688541851
18759.97152777778,20985.18,1714.51,43998.58,48776.96552870935
18759.972222222223,20985.38,1714.69,43998.58,48777.05790181384
18759.972916666666,20985.64,1714.84,43998.59,48777.18405590158
18759.973611111112,20985.96,1714.92,43998.61,48777.34258505787
18759.974305555555,20986.2,1715.06,43998.58,48777.423704619745
18759.975,20986.31,1715.55,43998.51,48777.42512104037
18759.975694444445,20986.55,1715.77,43998.46,48777.49101754825
18759.97638888889,20986.88,1715.99,43998.43,48777.613679631766
18759.977083333335,20987.19,1716.3,43998.39,48777.72188589992
18759.977777777778,20987.34,1716.42,43998.4,48777.79966800471
18759.97847222222,20987.51,1716.18,43998.45,48777.90946929767
18759.979166666668,20987.45,1715.84,43998.56,48777.97091394536
18759.97986111111,20987.34,1715.47,43998.62,48777.964692070746
18759.980555555554,20987.07,1715.28,43998.63,48777.85086020293
18759.98125,20986.89,1714.92,43998.69,48777.814877202116
18759.981944444444,20986.68,1714.67,43998.74,48777.76083646009
18759.98263888889,20986.51,1714.3,43998.79,48777.71979023005
18759.983333333334,20986.43,1713.68,43998.9,48777.76280742384
18759.984027777777,20986.26,1713.24,43998.98,48777.746371943016
18759.984722222223,20986.03,1713.43,43998.91,48777.59094824077
18759.985416666666,20986.1,1713.67,43998.83,48777.55733375545
18759.98611111111,20985.98,1714.04,43998.76,48777.45556319641
18759.986805555556,20985.9,1714.47,43998.67,48777.355073433406
18759.9875,20985.95,1714.73,43998.64,48777.35866388216
18759.988194444446,20985.98,1715.1,43998.61,48777.35751865306
18759.98888888889,20986.04,1715.44,43998.57,48777.35920814185
18759.989583333332,20986.18,1715.58,43998.58,48777.433386200224
18759.99027777778,20986.22,1715.66,43998.6,48777.47145029147
18759.990972222222,20986.05,1715.89,43998.6,48777.40639942431
18759.991666666665,20986.12,1716.17,43998.53,48777.38322505831
18759.99236111111,20986.16,1716.4,43998.51,48777.39048704533
18759.993055555555,20986.02,1716.42,43998.54,48777.35801771556
18759.99375,20985.62,1716.32,43998.57,48777.20946478693
18759.994444444445,20985.59,1716.2,43998.62,48777.23743707202
18759.995138888888,20985.66,1716.12,43998.65,48777.291799694045
18759.995833333334,20985.54,1716.16,43998.69,48777.27766033382
18759.996527777777,20985.69,1716.18,43998.7,48777.351919292414
18759.99722222222,20985.84,1715.93,43998.78,48777.479821726134
18759.997916666667,20986.04,1715.69,43998.84,48777.61154877614
18759.99861111111,20986.39,1715.53,43998.87,48777.78356680324
18759.999305555557,20986.8,1715.67,43998.82,48777.91979145175
