datetime,time,btot,bx,by,bz,density,speed,dst,kp
2023-02-24 04:00:00+00:00,738575.166667,5.65,-3.28,4.59,0.06,10.0,536.0,-34.0,4.0
2023-02-24 04:01:00+00:00,738575.167361,5.64,-3.3,4.57,0.11,11.0,533.0,-34.0,3.98
2023-02-24 04:02:00+00:00,738575.168056,5.58,-3.0,4.7,0.04,10.0,536.0,-34.0,3.97
2023-02-24 04:03:00+00:00,738575.16875,5.67,-2.68,4.98,-0.23,11.0,540.0,-34.0,3.95
2023-02-24 04:04:00+00:00,738575.169444,5.61,-2.58,4.97,-0.12,11.0,537.0,-34.0,3.94
2023-02-24 04:05:00+00:00,738575.170139,5.68,-3.04,4.79,-0.05,11.0,538.0,-34.0,3.92
2023-02-24 04:06:00+00:00,738575.170833,5.72,-2.68,5.04,-0.29,10.0,537.0,-34.0,3.91
2023-02-24 04:07:00+00:00,738575.171528,5.66,-2.76,4.94,-0.19,11.0,539.0,-34.0,3.89
2023-02-24 04:08:00+00:00,738575.172222,5.65,-2.84,4.87,0.0,11.0,536.0,-34.0,3.88
2023-02-24 04:09:00+00:00,738575.172917,5.66,-3.59,4.33,0.56,10.0,537.0,-34.0,3.86
2023-02-24 04:10:00+00:00,738575.173611,5.63,-3.17,4.62,0.08,11.0,537.0,-33.0,3.85
2023-02-24 04:11:00+00:00,738575.174306,5.6,-3.0,4.71,0.11,10.0,538.0,-33.0,3.84
2023-02-24 04:12:00+00:00,738575.175,5.59,-2.94,4.73,-0.16,11.0,538.0,-33.0,3.82
2023-02-24 04:13:00+00:00,738575.175694,5.58,-2.89,4.75,-0.37,11.0,536.0,-33.0,3.8
2023-02-24 04:14:00+00:00,738575.176389,5.61,-2.93,4.74,-0.3,10.0,539.0,-33.0,3.79
2023-02-24 04:15:00+00:00,738575.177083,5.63,-3.61,4.3,-0.36,10.0,535.0,-33.0,3.77
2023-02-24 04:16:00+00:00,738575.177778,5.65,-3.44,4.41,-0.72,10.0,521.0,-33.0,3.76
2023-02-24 04:17:00+00:00,738575.178472,5.63,-3.48,4.37,-0.7,10.0,529.0,-33.0,3.75
2023-02-24 04:18:00+00:00,738575.179167,5.69,-3.13,4.61,-1.1,11.0,533.0,-33.0,3.73
2023-02-24 04:19:00+00:00,738575.179861,5.7,-3.49,4.39,-1.0,10.0,537.0,-33.0,3.71
2023-02-24 04:20:00+00:00,738575.180556,5.73,-2.74,4.64,-1.92,11.0,543.0,-33.0,3.7
2023-02-24 04:21:00+00:00,738575.18125,5.69,-2.96,4.28,-2.29,10.0,539.0,-33.0,3.68
2023-02-24 04:22:00+00:00,738575.181944,5.7,-2.62,4.79,-1.55,11.0,539.0,-33.0,3.67
2023-02-24 04:23:00+00:00,738575.182639,5.71,-2.23,4.72,-2.24,10.0,542.0,-33.0,3.65
2023-02-24 04:24:00+00:00,738575.183333,5.58,-2.39,4.63,-1.76,11.0,543.0,-33.0,3.64
2023-02-24 04:25:00+00:00,738575.184028,5.6,-1.4,5.35,0.34,11.0,545.0,-33.0,3.63
2023-02-24 04:26:00+00:00,738575.184722,5.66,-2.32,4.61,-2.05,11.0,540.0,-33.0,3.61
2023-02-24 04:27:00+00:00,738575.185417,5.63,-1.94,3.9,-3.46,11.0,538.0,-33.0,3.59
2023-02-24 04:28:00+00:00,738575.186111,5.74,-1.29,3.62,-4.24,11.0,543.0,-33.0,3.58
2023-02-24 04:29:00+00:00,738575.186806,5.84,-0.4,3.35,-4.76,12.0,550.0,-33.0,3.56
2023-02-24 04:30:00+00:00,738575.1875,5.87,-0.24,3.44,-4.74,11.0,545.0,-33.0,3.55
2023-02-24 04:31:00+00:00,738575.188194,5.79,-0.83,3.78,-4.25,11.0,548.0,-33.0,3.54
2023-02-24 04:32:00+00:00,738575.188889,5.49,-1.77,3.61,-1.16,10.0,542.0,-33.0,3.52
2023-02-24 04:33:00+00:00,738575.189583,5.61,0.77,1.84,-5.21,10.0,561.0,-33.0,3.51
2023-02-24 04:34:00+00:00,738575.190278,5.45,-1.61,2.93,-0.84,11.0,551.0,-33.0,3.49
2023-02-24 04:35:00+00:00,738575.190972,5.69,-1.09,2.11,-5.11,11.0,551.0,-33.0,3.47
2023-02-24 04:36:00+00:00,738575.191667,6.08,-1.48,3.51,-4.67,11.0,551.0,-33.0,3.46
2023-02-24 04:37:00+00:00,738575.192361,6.17,-1.47,3.86,-4.57,11.0,553.0,-32.0,3.44
2023-02-24 04:38:00+00:00,738575.193056,5.97,-2.04,3.18,-4.6,12.0,549.0,-32.0,3.43
2023-02-24 04:39:00+00:00,738575.19375,5.96,-1.69,3.85,-4.16,11.0,546.0,-32.0,3.42
2023-02-24 04:40:00+00:00,738575.194444,6.02,-1.5,4.52,-3.67,11.0,551.0,-32.0,3.4
2023-02-24 04:41:00+00:00,738575.195139,5.92,-2.37,4.52,-2.99,11.0,546.0,-32.0,3.39
2023-02-24 04:42:00+00:00,738575.195833,5.9,-2.84,4.46,-2.54,11.0,544.0,-32.0,3.37
2023-02-24 04:43:00+00:00,738575.196528,5.8,-3.39,4.21,-1.86,10.0,532.0,-32.0,3.35
2023-02-24 04:44:00+00:00,738575.197222,5.69,-3.12,4.27,-1.92,11.0,540.0,-32.0,3.34
2023-02-24 04:45:00+00:00,738575.197917,5.65,-4.41,3.32,1.04,10.0,532.0,-32.0,3.33
2023-02-24 04:46:00+00:00,738575.198611,5.62,-4.94,2.61,0.38,10.0,513.0,-32.0,3.31
2023-02-24 04:47:00+00:00,738575.199306,5.66,-4.51,3.26,-0.39,10.0,514.0,-32.0,3.3
2023-02-24 04:48:00+00:00,738575.2,5.66,-3.5,4.04,0.84,10.0,533.0,-32.0,3.28
2023-02-24 04:49:00+00:00,738575.200694,5.67,-2.17,3.28,-3.83,12.0,546.0,-32.0,3.26
2023-02-24 04:50:00+00:00,738575.201389,5.57,-2.51,2.2,-4.35,11.0,542.0,-32.0,3.25
2023-02-24 04:51:00+00:00,738575.202083,5.63,-3.01,2.29,2.47,11.0,544.0,-32.0,3.23
2023-02-24 04:52:00+00:00,738575.202778,5.7,-3.26,2.09,4.17,11.0,542.0,-32.0,3.22
2023-02-24 04:53:00+00:00,738575.203472,5.74,-3.77,3.01,3.04,10.0,542.0,-32.0,3.21
2023-02-24 04:54:00+00:00,738575.204167,5.75,-3.89,3.17,2.8,10.0,536.0,-32.0,3.19
2023-02-24 04:55:00+00:00,738575.204861,5.77,-4.03,3.08,2.72,10.0,537.0,-32.0,3.18
2023-02-24 04:56:00+00:00,738575.205556,5.77,-4.4,1.5,3.33,10.0,518.0,-32.0,3.16
2023-02-24 04:57:00+00:00,738575.20625,5.76,-4.21,2.33,3.15,10.0,514.0,-32.0,3.14
2023-02-24 04:58:00+00:00,738575.206944,5.76,-4.59,2.44,2.44,10.0,513.0,-32.0,3.13
2023-02-24 04:59:00+00:00,738575.207639,5.8,-4.61,2.96,1.73,10.0,529.0,-32.0,3.12
2023-02-24 05:00:00+00:00,738575.208333,5.79,-4.74,2.94,1.54,10.0,518.0,-32.0,3.1
2023-02-24 05:01:00+00:00,738575.209028,5.78,-4.76,2.92,1.47,10.0,517.0,-32.0,3.14
2023-02-24 05:02:00+00:00,738575.209722,5.73,-4.54,2.83,1.82,10.0,517.0,-32.0,3.18
2023-02-24 05:03:00+00:00,738575.210417,5.7,-3.9,2.71,3.12,11.0,534.0,-32.0,3.22
2023-02-24 05:04:00+00:00,738575.211111,5.73,-4.14,2.92,2.62,11.0,536.0,-32.0,3.26
2023-02-24 05:05:00+00:00,738575.211806,5.7,-4.25,2.74,2.57,10.0,536.0,-32.0,3.3
2023-02-24 05:06:00+00:00,738575.2125,5.69,-4.41,2.52,2.52,10.0,513.0,-31.0,3.34
2023-02-24 05:07:00+00:00,738575.213194,5.78,-4.34,3.56,1.32,10.0,516.0,-31.0,3.38
2023-02-24 05:08:00+00:00,738575.213889,5.71,-4.26,3.52,1.11,10.0,517.0,-31.0,3.42
2023-02-24 05:09:00+00:00,738575.214583,5.66,-4.15,3.19,2.12,10.0,516.0,-31.0,3.46
2023-02-24 05:10:00+00:00,738575.215278,5.63,-4.04,3.32,2.09,10.0,529.0,-31.0,3.5
2023-02-24 05:11:00+00:00,738575.215972,5.68,-4.09,3.33,2.05,10.0,518.0,-31.0,3.54
2023-02-24 05:12:00+00:00,738575.216667,5.65,-4.28,3.09,1.96,10.0,527.0,-31.0,3.58
2023-02-24 05:13:00+00:00,738575.217361,5.64,-4.18,3.24,1.93,10.0,527.0,-31.0,3.62
2023-02-24 05:14:00+00:00,738575.218056,5.69,-4.21,3.23,2.02,10.0,530.0,-31.0,3.66
2023-02-24 05:15:00+00:00,738575.21875,5.72,-3.88,3.67,1.98,10.0,539.0,-31.0,3.7
2023-02-24 05:16:00+00:00,738575.219444,5.71,-4.35,3.18,1.85,10.0,532.0,-31.0,3.74
2023-02-24 05:17:00+00:00,738575.220139,5.72,-4.27,3.35,1.76,10.0,526.0,-31.0,3.78
2023-02-24 05:18:00+00:00,738575.220833,5.67,-4.08,3.48,1.74,10.0,528.0,-31.0,3.82
2023-02-24 05:19:00+00:00,738575.221528,5.7,-3.88,3.58,2.14,11.0,537.0,-31.0,3.86
2023-02-24 05:20:00+00:00,738575.222222,5.72,-4.1,3.56,1.77,10.0,533.0,-31.0,3.9
2023-02-24 05:21:00+00:00,738575.222917,5.71,-4.42,3.27,1.48,10.0,528.0,-31.0,3.94
2023-02-24 05:22:00+00:00,738575.223611,5.69,-4.74,2.89,1.16,10.0,527.0,-31.0,3.98
2023-02-24 05:23:00+00:00,738575.224306,5.69,-4.37,2.92,2.14,10.0,529.0,-31.0,4.02
2023-02-24 05:24:00+00:00,738575.225,5.72,-4.69,2.6,1.9,10.0,527.0,-31.0,4.06
2023-02-24 05:25:00+00:00,738575.225694,5.72,-4.99,2.24,1.57,9.0,532.0,-31.0,4.1
2023-02-24 05:26:00+00:00,738575.226389,5.72,-4.82,2.49,1.67,10.0,528.0,-31.0,4.14
2023-02-24 05:27:00+00:00,738575.227083,5.72,-4.77,2.51,1.6,10.0,526.0,-31.0,4.18
2023-02-24 05:28:00+00:00,738575.227778,5.7,-4.93,2.16,1.72,10.0,529.0,-31.0,4.22
2023-02-24 05:29:00+00:00,738575.228472,5.71,-5.12,1.99,1.44,10.0,528.0,-31.0,4.26
2023-02-24 05:30:00+00:00,738575.229167,5.72,-4.54,3.1,1.43,10.0,530.0,-31.0,4.3
2023-02-24 05:31:00+00:00,738575.229861,5.71,-4.55,3.31,0.73,10.0,525.0,-31.0,4.34
2023-02-24 05:32:00+00:00,738575.230556,5.66,-4.47,3.21,1.17,10.0,528.0,-31.0,4.38
2023-02-24 05:33:00+00:00,738575.23125,5.83,-4.31,3.21,2.11,10.0,520.0,-31.0,4.42
2023-02-24 05:34:00+00:00,738575.231944,5.81,-4.39,3.0,2.28,10.0,520.0,-31.0,4.46
2023-02-24 05:35:00+00:00,738575.232639,5.82,-4.51,2.56,2.51,10.0,513.0,-31.0,4.5
2023-02-24 05:36:00+00:00,738575.233333,5.88,-4.4,3.05,2.33,10.0,533.0,-31.0,4.54
2023-02-24 05:37:00+00:00,738575.234028,5.75,-4.06,1.72,3.63,10.0,518.0,-31.0,4.58
2023-02-24 05:38:00+00:00,738575.234722,5.82,-4.2,2.9,2.8,10.0,517.0,-31.0,4.62
2023-02-24 05:39:00+00:00,738575.235417,5.8,-3.96,2.41,3.46,10.0,523.0,-31.0,4.66
2023-02-24 05:40:00+00:00,738575.236111,5.76,-3.62,2.69,3.55,11.0,542.0,-31.0,4.7
2023-02-24 05:41:00+00:00,738575.236806,5.76,-2.98,2.76,4.08,11.0,550.0,-30.0,4.74
2023-02-24 05:42:00+00:00,738575.2375,5.74,-2.8,2.62,4.27,12.0,554.0,-30.0,4.78
2023-02-24 05:43:00+00:00,738575.238194,5.8,-2.77,2.56,4.31,12.0,547.0,-30.0,4.82
2023-02-24 05:44:00+00:00,738575.238889,5.59,-4.01,2.46,2.87,10.0,538.0,-30.0,4.86
2023-02-24 05:45:00+00:00,738575.239583,5.57,-4.5,2.73,1.48,10.0,537.0,-30.0,4.9
2023-02-24 05:46:00+00:00,738575.240278,5.48,-4.16,2.66,1.84,10.0,531.0,-30.0,4.94
2023-02-24 05:47:00+00:00,738575.240972,5.47,-4.89,2.38,-0.42,10.0,532.0,-30.0,4.98
2023-02-24 05:48:00+00:00,738575.241667,5.44,-4.71,2.56,-0.01,10.0,532.0,-30.0,5.02
2023-02-24 05:49:00+00:00,738575.242361,5.48,-5.02,2.1,-0.1,9.0,534.0,-30.0,5.06
2023-02-24 05:50:00+00:00,738575.243056,5.49,-5.43,0.61,-0.24,9.0,523.0,-30.0,5.1
2023-02-24 05:51:00+00:00,738575.24375,5.37,-5.22,0.41,-0.75,9.0,532.0,-30.0,5.14
2023-02-24 05:52:00+00:00,738575.244444,5.42,-4.73,2.53,-0.6,10.0,530.0,-30.0,5.18
2023-02-24 05:53:00+00:00,738575.245139,5.49,-4.5,2.85,-1.23,9.0,533.0,-30.0,5.22
2023-02-24 05:54:00+00:00,738575.245833,5.46,-4.02,2.31,-2.48,10.0,520.0,-30.0,5.26
2023-02-24 05:55:00+00:00,738575.246528,5.43,-3.63,0.36,-3.8,10.0,519.0,-30.0,5.3
2023-02-24 05:56:00+00:00,738575.247222,5.44,-3.79,0.04,-3.56,11.0,523.0,-30.0,5.34
2023-02-24 05:57:00+00:00,738575.247917,5.38,-4.33,-0.16,-3.05,10.0,519.0,-30.0,5.38
2023-02-24 05:58:00+00:00,738575.248611,5.48,-3.64,1.42,-1.93,10.0,524.0,-30.0,5.42
2023-02-24 05:59:00+00:00,738575.249306,5.54,-3.96,1.25,-3.31,11.0,533.0,-30.0,5.46
2023-02-24 06:00:00+00:00,738575.25,5.53,-3.94,0.59,-3.66,10.0,520.0,-30.0,5.5
2023-02-24 06:01:00+00:00,738575.250694,5.46,-4.92,1.07,-1.99,10.0,518.0,-30.0,5.46
2023-02-24 06:02:00+00:00,738575.251389,5.42,-5.18,1.21,-0.85,9.0,531.0,-30.0,5.42
2023-02-24 06:03:00+00:00,738575.252083,5.43,-5.17,0.92,-1.19,10.0,522.0,-30.0,5.38
2023-02-24 06:04:00+00:00,738575.252778,5.47,-5.18,1.15,-1.21,9.0,530.0,-30.0,5.34
2023-02-24 06:05:00+00:00,738575.253472,5.39,-4.84,2.2,-0.84,10.0,527.0,-30.0,5.3
2023-02-24 06:06:00+00:00,738575.254167,5.45,-4.92,1.44,-1.63,10.0,527.0,-30.0,5.26
2023-02-24 06:07:00+00:00,738575.254861,5.49,-3.78,3.54,-0.25,10.0,532.0,-30.0,5.22
2023-02-24 06:08:00+00:00,738575.255556,5.48,-4.02,3.42,-0.98,11.0,536.0,-30.0,5.18
2023-02-24 06:09:00+00:00,738575.25625,5.4,-4.85,1.76,-1.47,10.0,528.0,-30.0,5.14
2023-02-24 06:10:00+00:00,738575.256944,5.43,-4.97,1.52,-1.54,10.0,529.0,-30.0,5.1
2023-02-24 06:11:00+00:00,738575.257639,5.44,-4.99,1.33,-1.57,10.0,516.0,-30.0,5.06
2023-02-24 06:12:00+00:00,738575.258333,5.44,-4.72,1.97,-1.76,10.0,530.0,-30.0,5.02
2023-02-24 06:13:00+00:00,738575.259028,5.52,-4.82,1.92,-1.2,10.0,517.0,-30.0,4.98
2023-02-24 06:14:00+00:00,738575.259722,5.53,-4.82,2.69,0.12,10.0,513.0,-30.0,4.94
2023-02-24 06:15:00+00:00,738575.260417,5.35,-4.7,1.96,1.59,10.0,518.0,-30.0,4.9
2023-02-24 06:16:00+00:00,738575.261111,5.32,-4.23,2.3,2.13,10.0,517.0,-30.0,4.86
2023-02-24 06:17:00+00:00,738575.261806,5.39,-4.53,2.64,-0.36,10.0,530.0,-30.0,4.82
2023-02-24 06:18:00+00:00,738575.2625,5.38,-4.61,2.42,-1.02,10.0,514.0,-30.0,4.78
2023-02-24 06:19:00+00:00,738575.263194,5.2,-4.77,1.66,0.66,10.0,519.0,-30.0,4.74
2023-02-24 06:20:00+00:00,738575.263889,5.39,-5.24,1.07,0.56,9.0,524.0,-30.0,4.7
2023-02-24 06:21:00+00:00,738575.264583,5.41,-5.03,1.94,0.03,10.0,530.0,-30.0,4.66
2023-02-24 06:22:00+00:00,738575.265278,5.4,-5.14,1.23,-1.05,10.0,527.0,-30.0,4.62
2023-02-24 06:23:00+00:00,738575.265972,5.37,-5.0,0.38,-1.82,10.0,512.0,-30.0,4.58
2023-02-24 06:24:00+00:00,738575.266667,5.37,-5.05,0.33,-1.7,9.0,520.0,-30.0,4.54
2023-02-24 06:25:00+00:00,738575.267361,5.38,-4.79,2.26,-0.59,10.0,524.0,-30.0,4.5
2023-02-24 06:26:00+00:00,738575.268056,5.37,-5.08,1.24,-0.91,10.0,525.0,-30.0,4.46
2023-02-24 06:27:00+00:00,738575.26875,5.48,-4.59,2.47,-1.64,10.0,518.0,-30.0,4.42
2023-02-24 06:28:00+00:00,738575.269444,5.48,-5.03,0.21,-2.0,9.0,520.0,-30.0,4.38
2023-02-24 06:29:00+00:00,738575.270139,5.42,-4.29,-1.77,-2.71,10.0,515.0,-30.0,4.34
2023-02-24 06:30:00+00:00,738575.270833,5.55,-4.01,-1.76,-3.38,10.0,517.0,-30.0,4.3
2023-02-24 06:31:00+00:00,738575.271528,5.46,-3.71,-1.7,-3.53,11.0,523.0,-30.0,4.26
2023-02-24 06:32:00+00:00,738575.272222,5.4,-2.91,-2.28,-3.93,11.0,532.0,-30.0,4.22
2023-02-24 06:33:00+00:00,738575.272917,5.47,-4.57,-0.23,-2.87,10.0,518.0,-30.0,4.18
2023-02-24 06:34:00+00:00,738575.273611,5.45,-4.15,-0.97,-3.31,10.0,519.0,-30.0,4.14
2023-02-24 06:35:00+00:00,738575.274306,5.44,-3.95,-2.3,-2.91,10.0,524.0,-30.0,4.1
2023-02-24 06:36:00+00:00,738575.275,5.48,-4.25,-2.13,-2.58,10.0,522.0,-30.0,4.06
2023-02-24 06:37:00+00:00,738575.275694,5.4,-4.33,-1.98,-2.38,10.0,518.0,-30.0,4.02
2023-02-24 06:38:00+00:00,738575.276389,5.32,-4.53,-1.13,-2.04,11.0,534.0,-30.0,3.98
2023-02-24 06:39:00+00:00,738575.277083,5.39,-4.8,-0.89,-2.24,10.0,518.0,-30.0,3.94
2023-02-24 06:40:00+00:00,738575.277778,5.3,-4.63,1.98,-1.58,10.0,528.0,-30.0,3.9
2023-02-24 06:41:00+00:00,738575.278472,5.21,-4.51,2.41,-0.9,10.0,531.0,-30.0,3.86
2023-02-24 06:42:00+00:00,738575.279167,5.23,-3.84,3.5,0.25,10.0,530.0,-30.0,3.82
2023-02-24 06:43:00+00:00,738575.279861,5.26,-4.03,3.06,1.32,10.0,533.0,-30.0,3.78
2023-02-24 06:44:00+00:00,738575.280556,5.2,-3.37,3.48,0.84,10.0,520.0,-30.0,3.74
2023-02-24 06:45:00+00:00,738575.28125,5.3,-4.12,2.35,-2.16,11.0,534.0,-30.0,3.7
2023-02-24 06:46:00+00:00,738575.281944,5.54,-2.18,4.49,-2.41,11.0,543.0,-30.0,3.66
2023-02-24 06:47:00+00:00,738575.282639,5.65,-1.38,4.96,-2.11,11.0,549.0,-30.0,3.62
2023-02-24 06:48:00+00:00,738575.283333,5.8,-2.6,4.55,-2.26,11.0,545.0,-30.0,3.58
2023-02-24 06:49:00+00:00,738575.284028,5.6,-2.47,4.17,-2.36,11.0,540.0,-30.0,3.54
2023-02-24 06:50:00+00:00,738575.284722,5.85,-3.98,3.92,0.09,10.0,538.0,-30.0,3.5
2023-02-24 06:51:00+00:00,738575.285417,5.6,-4.32,2.91,2.06,10.0,516.0,-30.0,3.46
2023-02-24 06:52:00+00:00,738575.286111,5.42,-3.63,3.72,1.36,10.0,529.0,-30.0,3.42
2023-02-24 06:53:00+00:00,738575.286806,5.38,-3.11,3.84,2.06,11.0,542.0,-30.0,3.38
2023-02-24 06:54:00+00:00,738575.2875,5.4,-2.86,3.83,2.47,11.0,543.0,-30.0,3.34
2023-02-24 06:55:00+00:00,738575.288194,5.34,-2.67,3.93,2.42,11.0,545.0,-30.0,3.3
2023-02-24 06:56:00+00:00,738575.288889,5.35,-2.69,3.91,2.43,11.0,547.0,-30.0,3.26
2023-02-24 06:57:00+00:00,738575.289583,5.3,-2.79,4.01,1.99,11.0,541.0,-30.0,3.22
2023-02-24 06:58:00+00:00,738575.290278,5.42,-2.1,4.1,2.69,11.0,547.0,-30.0,3.18
2023-02-24 06:59:00+00:00,738575.290972,5.46,-2.75,4.02,2.43,11.0,545.0,-30.0,3.14
2023-02-24 07:00:00+00:00,738575.291667,6.08,-1.85,3.11,4.55,11.0,549.0,-30.0,3.1
2023-02-24 07:01:00+00:00,738575.292361,6.2,-1.89,2.49,5.31,12.0,542.0,-30.0,3.12
2023-02-24 07:02:00+00:00,738575.293056,6.25,-1.72,3.19,5.09,11.0,548.0,-30.0,3.13
2023-02-24 07:03:00+00:00,738575.29375,6.28,-1.74,3.1,5.17,12.0,551.0,-30.0,3.15
2023-02-24 07:04:00+00:00,738575.294444,6.3,-1.69,3.74,4.72,12.0,552.0,-30.0,3.16
2023-02-24 07:05:00+00:00,738575.295139,6.25,-2.9,4.04,3.74,11.0,548.0,-30.0,3.18
2023-02-24 07:06:00+00:00,738575.295833,6.26,-3.16,4.34,3.19,11.0,539.0,-30.0,3.19
2023-02-24 07:07:00+00:00,738575.296528,6.24,-3.1,4.23,3.35,10.0,536.0,-30.0,3.21
2023-02-24 07:08:00+00:00,738575.297222,6.26,-3.09,4.26,3.33,10.0,517.0,-30.0,3.22
2023-02-24 07:09:00+00:00,738575.297917,6.26,-2.59,4.25,3.79,11.0,541.0,-30.0,3.24
2023-02-24 07:10:00+00:00,738575.298611,6.26,-2.71,4.6,3.22,11.0,545.0,-30.0,3.25
2023-02-24 07:11:00+00:00,738575.299306,6.36,-2.9,4.71,3.1,11.0,545.0,-30.0,3.26
2023-02-24 07:12:00+00:00,738575.3,6.39,-3.0,4.78,2.95,11.0,544.0,-30.0,3.28
2023-02-24 07:13:00+00:00,738575.300694,6.4,-3.68,4.06,3.28,10.0,528.0,-30.0,3.3
2023-02-24 07:14:00+00:00,738575.301389,6.43,-4.05,4.45,2.22,10.0,536.0,-30.0,3.31
2023-02-24 07:15:00+00:00,738575.302083,6.42,-3.39,4.77,2.46,10.0,538.0,-30.0,3.33
2023-02-24 07:16:00+00:00,738575.302778,6.44,-3.44,4.46,3.1,11.0,544.0,-30.0,3.34
2023-02-24 07:17:00+00:00,738575.303472,6.45,-3.27,4.14,3.7,11.0,545.0,-30.0,3.35
2023-02-24 07:18:00+00:00,738575.304167,6.47,-3.16,3.91,4.08,11.0,543.0,-30.0,3.37
2023-02-24 07:19:00+00:00,738575.304861,6.5,-3.69,4.09,3.43,10.0,537.0,-30.0,3.39
2023-02-24 07:20:00+00:00,738575.305556,6.51,-3.88,4.19,3.12,11.0,540.0,-30.0,3.4
2023-02-24 07:21:00+00:00,738575.30625,6.56,-3.56,4.38,3.34,10.0,538.0,-30.0,3.42
2023-02-24 07:22:00+00:00,738575.306944,6.61,-3.45,4.75,2.98,11.0,537.0,-30.0,3.43
2023-02-24 07:23:00+00:00,738575.307639,6.66,-3.67,4.43,3.15,11.0,531.0,-30.0,3.45
2023-02-24 07:24:00+00:00,738575.308333,6.72,-3.54,4.74,3.14,11.0,540.0,-30.0,3.46
2023-02-24 07:25:00+00:00,738575.309028,6.73,-2.83,5.25,2.87,11.0,547.0,-30.0,3.47
2023-02-24 07:26:00+00:00,738575.309722,6.75,-3.48,4.87,3.13,11.0,540.0,-30.0,3.49
2023-02-24 07:27:00+00:00,738575.310417,6.78,-3.05,5.0,3.33,11.0,542.0,-30.0,3.51
2023-02-24 07:28:00+00:00,738575.311111,6.8,-3.34,5.43,2.3,11.0,538.0,-30.0,3.52
2023-02-24 07:29:00+00:00,738575.311806,6.79,-3.24,5.1,3.04,11.0,542.0,-30.0,3.54
2023-02-24 07:30:00+00:00,738575.3125,6.77,-3.33,4.77,3.43,10.0,542.0,-30.0,3.55
2023-02-24 07:31:00+00:00,738575.313194,6.76,-3.39,4.92,3.05,11.0,545.0,-30.0,3.56
2023-02-24 07:32:00+00:00,738575.313889,6.64,-1.31,6.45,0.56,11.0,545.0,-30.0,3.58
2023-02-24 07:33:00+00:00,738575.314583,6.64,-2.48,5.82,1.46,11.0,543.0,-30.0,3.59
2023-02-24 07:34:00+00:00,738575.315278,6.56,-2.61,5.64,2.05,11.0,541.0,-30.0,3.61
2023-02-24 07:35:00+00:00,738575.315972,6.62,-2.23,6.06,1.44,11.0,544.0,-30.0,3.63
2023-02-24 07:36:00+00:00,738575.316667,6.56,-2.31,6.05,0.83,11.0,540.0,-30.0,3.64
2023-02-24 07:37:00+00:00,738575.317361,6.47,-2.53,5.86,0.95,11.0,542.0,-30.0,3.66
2023-02-24 07:38:00+00:00,738575.318056,6.49,-2.43,5.89,0.98,11.0,543.0,-30.0,3.67
2023-02-24 07:39:00+00:00,738575.31875,6.49,-2.29,6.02,0.25,11.0,539.0,-30.0,3.68
2023-02-24 07:40:00+00:00,738575.319444,6.51,-1.89,6.19,0.58,11.0,540.0,-30.0,3.7
2023-02-24 07:41:00+00:00,738575.320139,6.52,-2.66,5.9,0.36,11.0,539.0,-30.0,3.71
2023-02-24 07:42:00+00:00,738575.320833,6.54,-1.79,6.2,0.83,11.0,546.0,-30.0,3.73
2023-02-24 07:43:00+00:00,738575.321528,6.53,-1.76,6.07,1.27,11.0,544.0,-30.0,3.75
2023-02-24 07:44:00+00:00,738575.322222,6.5,-1.01,6.21,1.35,12.0,548.0,-30.0,3.76
2023-02-24 07:45:00+00:00,738575.322917,6.43,-1.58,6.18,0.57,11.0,545.0,-30.0,3.77
2023-02-24 07:46:00+00:00,738575.323611,6.41,-1.37,6.14,1.1,11.0,543.0,-30.0,3.79
2023-02-24 07:47:00+00:00,738575.324306,6.35,-1.69,6.0,1.06,11.0,545.0,-30.0,3.8
2023-02-24 07:48:00+00:00,738575.325,6.37,-1.98,5.86,1.43,11.0,547.0,-30.0,3.82
2023-02-24 07:49:00+00:00,738575.325694,6.39,-2.08,5.84,1.35,11.0,545.0,-30.0,3.84
2023-02-24 07:50:00+00:00,738575.326389,6.37,-2.37,5.89,-0.24,11.0,539.0,-30.0,3.85
2023-02-24 07:51:00+00:00,738575.327083,6.38,-2.47,5.83,-0.03,11.0,536.0,-29.0,3.87
2023-02-24 07:52:00+00:00,738575.327778,6.36,-2.94,5.5,0.95,11.0,541.0,-29.0,3.88
2023-02-24 07:53:00+00:00,738575.328472,6.35,-3.18,5.41,0.65,11.0,538.0,-29.0,3.89
2023-02-24 07:54:00+00:00,738575.329167,6.39,-3.35,5.38,-0.63,10.0,535.0,-29.0,3.91
2023-02-24 07:55:00+00:00,738575.329861,6.36,-3.26,5.42,-0.21,10.0,533.0,-29.0,3.92
2023-02-24 07:56:00+00:00,738575.330556,6.34,-2.89,5.59,-0.18,10.0,538.0,-29.0,3.94
2023-02-24 07:57:00+00:00,738575.33125,6.31,-3.0,5.4,1.07,10.0,538.0,-29.0,3.96
2023-02-24 07:58:00+00:00,738575.331944,6.27,-3.7,5.0,-0.31,10.0,529.0,-29.0,3.97
2023-02-24 07:59:00+00:00,738575.332639,6.3,-2.81,5.61,0.3,10.0,534.0,-29.0,3.98
2023-02-24 08:00:00+00:00,738575.333333,6.24,-3.12,5.36,0.39,10.0,538.0,-29.0,4.0
2023-02-24 08:01:00+00:00,738575.334028,6.2,-3.11,5.28,0.77,11.0,536.0,-29.0,3.99
2023-02-24 08:02:00+00:00,738575.334722,6.23,-2.96,5.46,0.01,10.0,538.0,-29.0,3.98
